	ZipCode	Latitude	Longitude	YearBuilt	NumberofBuildings	NumberofFloors	PropertyGFATotal	ENERGYSTARScore	SiteEnergyUse(kBtu)	TotalGHGEmissions	Distribution Center	Hotel	Office	Other	Refrigerated Warehouse	Retail Store	Self-Storage Facility	Senior Care Community	Supermarket / Grocery Store	Warehouse	Worship Facility	Public services	Library	Banks	Education	Manufacturing/Industrial Plant	Food Service	Mall	General Medical	Data Center	Entertainment
2783	98122.0	47.60133	-122.31088000000001	1987.0	1.0	2.0	74840.0	48.0	8268496.5	249.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2784	98144.0	47.60133	-122.31088000000001	1913.0	1.0	3.0	20992.0		2473302.0	104.74	0.0	0.0	0.0	4625.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1665.0	0.0	0.0	0.0	0.0	0.0	24600.0
2785	98122.0	47.6032	-122.30596000000001	1925.0	1.0	2.0	22344.0	40.0	1522596.75	55.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22344.0	0.0	0.0	0.0	0.0	0.0	0.0
2789	98121.0	47.62531	-122.32303	1921.0	1.0	3.0	31900.0		2466100.0	96.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26000.0	0.0	0.0	0.0	0.0	0.0	0.0
2790	98117.0	47.68475	-122.38257	1950.0	1.0	2.0	29417.0		1631479.125	56.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1445.0	0.0	0.0	0.0	0.0	0.0	8946.0
2791	98104.0	47.59737	-122.32486999999999	1909.0	1.0	3.0	49299.0		4729846.5	9.23	0.0	0.0	24099.0	23632.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5320.0	0.0	0.0	0.0	0.0
2795	98116.0	47.58217	-122.38479	1997.0	1.0	1.0	31841.0		13140574.0	404.21	0.0	0.0	942.0	0.0	0.0	0.0	0.0	0.0	30899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2798	98122.0	47.626999999999995	-122.29153000000001	1988.0	1.0	2.0	21036.0		2735811.5	78.36	0.0	0.0	7280.0	11021.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8164.0
2800	98105.0	47.66272	-122.31798	1999.0	1.0	2.0	32928.0	9.0	5652231.0	39.4	0.0	0.0	16128.0	24288.0	0.0	16710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2802	98105.0	47.6622	-122.27796000000001	1928.0	1.0	2.0	54943.0	94.0	2155390.25	83.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57247.0	0.0	0.0	0.0	0.0	0.0	0.0
2803	98108.0	47.54761	-122.32758999999999	1960.0	1.0	1.0	44476.0	33.0	1368120.5	29.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2804	98108.0	47.544940000000004	-122.32543000000001	1969.0	1.0	1.0	35017.0	66.0	1295485.25	27.06	0.0	0.0	19785.0	0.0	0.0	0.0	0.0	0.0	0.0	10234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2805	98177.0	47.66281	-122.30819	1950.0	1.0	3.0	29084.0	66.0	1632498.625	60.83	0.0	0.0	0.0	26000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2815	98144.0	47.58671	-122.30201000000001	1963.0	1.0	2.0	22952.0	98.0	470666.6875	19.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22962.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2829	98108.0	47.54443	-122.32688	1976.0	1.0	1.0	21040.0	43.0	592088.125	19.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2830	98108.0	47.544909999999994	-122.32758000000001	1951.0	1.0	2.0	28032.0	52.0	1321065.0	46.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2831	98108.0	47.54333	-122.32791999999999	1974.0	1.0	1.0	25620.0	82.0	550324.1875	20.46	25620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2832	98144.0	47.59775	-122.32218999999999	1992.0	1.0	3.0	33238.0	14.0	1632472.0	11.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2833	98104.0	47.60745	-122.32542	1912.0	1.0	4.0	27800.0	8.0	1181428.75	38.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11093.0	0.0	0.0	0.0	0.0	0.0	0.0
2835	98104.0	47.60331	-122.33389	2000.0	1.0	6.0	706176.0	82.0	13270687.0	92.52	0.0	0.0	222807.0	78049.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2839	98136.0	47.544270000000004	-122.38609	1998.0	1.0	1.0	33706.0	22.0	8687690.0	206.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31746.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2841	98119.0	47.65532	-122.37133	1961.0	1.0	2.0	37600.0		2171751.5	93.55	0.0	0.0	3000.0	16200.0	0.0	0.0	0.0	0.0	0.0	18400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2851	98177.0	47.70597	-122.36113	1954.0	1.0	1.0	42128.0	93.0	1709307.5	49.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42128.0	0.0	0.0	0.0	0.0	0.0	0.0
2857	98117.0	47.686440000000005	-122.38905	1932.0	1.0	2.0	44753.0	96.0	1638691.625	61.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46545.0	0.0	0.0	0.0	0.0	0.0	0.0
2862	98122.0	47.61314	-122.32262	1912.0	1.0	3.0	33708.0		786324.0	19.61	0.0	0.0	0.0	33708.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2881	98155.0	47.73368	-122.31366000000001	1948.0	1.0	2.0	47237.0		5981430.0	41.7	0.0	0.0	0.0	47661.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2894	98107.0	47.673629999999996	-122.39152	1989.0	1.0	2.0	57298.0	91.0	1586388.75	11.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60882.0	0.0	0.0	0.0	0.0	0.0	0.0
2896	98115.0	47.68217	-122.31675	1997.0	1.0	1.0	76585.0	18.0	13906080.0	364.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2897	98105.0	47.66295	-122.31493999999999	1938.0	1.0	3.0	26373.0	75.0	964236.0	38.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2901	98122.0	47.60207	-122.28481000000001	1956.0	6.0	2.0	75868.0		3605749.75	25.14	0.0	0.0	50379.0	0.0	0.0	6662.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12622.0	0.0	0.0	0.0	0.0
2904	98112.0	47.62164	-122.31238	1947.0	1.0	2.0	21656.0		1607972.25	51.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5561.0	0.0	0.0	0.0	0.0	5090.0	0.0	0.0	0.0	5656.0
2912	98119.0	47.63319	-122.36294	1921.0	1.0	3.0	23040.0		421430.0	2.94	23040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2913	98119.0	47.63286	-122.36141	1956.0	1.0	2.0	36771.0		5447076.5	37.97	0.0	0.0	0.0	34856.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2916	98108.0	47.531040000000004	-122.32784	1977.0	1.0	1.0	24024.0		375773.5938	2.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14314.0	0.0	9710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2917	98108.0	47.53326	-122.32578999999998	1953.0	1.0	1.0	42420.0	34.0	965425.1875	29.39	0.0	0.0	5000.0	10000.0	0.0	0.0	0.0	0.0	0.0	27420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2918	98108.0	47.53379	-122.33063	1979.0	1.0	1.0	36982.0		374753.8125	6.88	34382.0	0.0	2600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2919	98108.0	47.53651	-122.32954	1964.0	1.0	2.0	23400.0		439266.9063	3.06	0.0	0.0	3374.0	0.0	0.0	0.0	0.0	0.0	0.0	20002.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2924	98109.0	47.62518	-122.35316999999999	1948.0	1.0	2.0	30720.0		1683064.25	67.15	0.0	0.0	1000.0	1600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2926	98108.0	47.56626	-122.3244	1972.0	1.0	1.0	23232.0		127374.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2927	98108.0	47.56501	-122.3248	1974.0	1.0	1.0	35046.0	100.0	1063269.125	17.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32546.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2928	98108.0	47.56477	-122.32628000000001	1961.0	1.0	1.0	25577.0		895784.6875	14.19	0.0	0.0	4000.0	0.0	13349.0	0.0	0.0	0.0	0.0	8228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2929	98108.0	47.564479999999996	-122.32484	1974.0	1.0	1.0	43380.0	89.0	405062.0	2.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2930	98020.0	47.65576	-122.34208000000001	1995.0	1.0	3.0	20410.0	8.0	2720238.25	77.84	0.0	0.0	20410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2938	98133.0	47.70349	-122.33424	1983.0	1.0	3.0	24696.0	87.0	624125.625	4.35	0.0	0.0	18396.0	6300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2944	98125.0	47.71487	-122.32959	1956.0	1.0	1.0	45174.0	84.0	1980825.25	68.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45174.0	0.0	0.0	0.0	0.0	0.0	0.0
2945	98125.0	47.71479	-122.32824	2002.0	1.0	1.0	24955.0	47.0	689803.0	21.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24955.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2962	98112.0	47.62342	-122.29688	1991.0	1.0	3.0	34074.0		8521989.0	286.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34074.0	0.0	0.0
2963	98104.0	47.60505	-122.3361	2006.0	1.0	10.0	392552.0	23.0	17457560.0	423.57	0.0	198400.0	0.0	52400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2981	98125.0	47.71856	-122.32083999999999	1961.0	1.0	2.0	76475.0		1765813.625	67.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45442.0	0.0	0.0	0.0	31033.0	0.0	0.0	0.0	0.0	0.0	0.0
2982	98125.0	47.719229999999996	-122.32171000000001	1988.0	1.0	2.0	32961.0	86.0	1573155.0	62.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32961.0	0.0	0.0	0.0	0.0	0.0	0.0
2985	98103.0	47.6875	-122.35496	2004.0	1.0	1.0	27376.0		1082920.125	26.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12806.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2993	98112.0	47.62291	-122.28878999999999	1950.0	1.0	1.0	109794.0	87.0	3296526.25	115.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109794.0	0.0	0.0	0.0	0.0	0.0	0.0
2995	98122.0	47.61796	-122.30847	1911.0	1.0	3.0	25200.0		1242666.25	53.02	0.0	0.0	0.0	25200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2996	98125.0	47.70941	-122.31707	1996.0	1.0	1.0	44755.0	56.0	11521140.0	338.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46978.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2997	98122.0	47.61340332	-122.32035060000001	1907.0	1.0	2.0	22320.0		209644.9063	4.8	0.0	0.0	0.0	22320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2998	98122.0	47.6139	-122.32033999999999	1912.0	1.0	3.0	24000.0		932083.5	9.09	0.0	0.0	12000.0	6000.0	0.0	6000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2999	98122.0	47.613929999999996	-122.31589	1920.0	1.0	3.0	23422.0	65.0	2701872.0	128.07	0.0	0.0	23422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000	98122.0	47.61674	-122.31111000000001	1975.0	5.0	2.0	38879.0		3371659.75	28.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38879.0	0.0	0.0
3003	98122.0	47.61554	-122.31098	1998.0	1.0	5.0	53034.0	93.0	3392129.0	83.65	0.0	0.0	0.0	13308.0	0.0	0.0	0.0	0.0	14257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3009	98112.0	47.61481	-122.31536000000001	1920.0	1.0	2.0	23040.0	99.0	79711.79688	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3012	98122.0	47.61469	-122.31596	1958.0	1.0	2.0	61880.0	66.0	595936.5	4.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3014	98122.0	47.615559999999995	-122.32048	1925.0	1.0	2.0	27938.0	97.0	1027394.313	7.31	0.0	0.0	13917.0	0.0	0.0	13188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3019	98105.0	47.66386	-122.31715	1924.0	1.0	2.0	21600.0		1623657.0	11.32	0.0	0.0	0.0	0.0	0.0	9650.0	0.0	0.0	0.0	0.0	0.0	32580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3020	98105.0	47.66506	-122.31656000000001	1929.0	1.0	3.0	27908.0		2028125.625	63.22	0.0	0.0	0.0	21886.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3022	98112.0	47.62291	-122.28878999999999	2000.0	1.0	2.0	30562.0	69.0	1622231.375	55.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30562.0	0.0	0.0	0.0	0.0	0.0	0.0
3024	98104.0	47.599509999999995	-122.32033	2000.0	1.0	3.0	54969.0	67.0	3724098.25	39.31	0.0	0.0	0.0	0.0	0.0	54969.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3025	98122.0	47.61395	-122.31253000000001	1951.0	1.0	2.0	36825.0		1755072.75	51.14	0.0	0.0	0.0	4925.0	0.0	0.0	0.0	0.0	0.0	0.0	10415.0	0.0	0.0	0.0	44340.0	0.0	0.0	0.0	0.0	0.0	0.0
3028	98122.0	47.61546	-122.31195	1958.0	1.0	3.0	25834.0	73.0	2076289.625	54.02	0.0	0.0	31822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3032	98102.0	47.63193	-122.32126000000001	1929.0	1.0	1.0	37700.0	38.0	3481727.5	150.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3036	98112.0	47.64063	-122.30428	1925.0	1.0	2.0	27273.0	90.0	1258619.125	46.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27273.0	0.0	0.0	0.0	0.0	0.0	0.0
3041	98122.0	47.61608	-122.30967	2004.0	1.0	6.0	97229.0	100.0	1021754.688	7.12	0.0	0.0	0.0	35973.0	0.0	16956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3045	98103.0	47.69898	-122.34161999999999	1982.0	1.0	3.0	25111.0	77.0	954352.6875	24.97	0.0	0.0	14256.0	0.0	0.0	0.0	0.0	0.0	0.0	7850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3057	98199.0	47.64725	-122.39976999999999	1953.0	1.0	2.0	31805.0	10.0	1641667.0	68.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3058	98199.0	47.64725	-122.39976999999999	1953.0	1.0	1.0	20811.0	95.0	1267348.5	43.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20811.0	0.0	0.0	0.0	0.0	0.0	0.0
3060	98134.0	47.59393	-122.32211000000001	1967.0	1.0	2.0	22058.0	1.0	1987334.75	66.43	0.0	0.0	7286.0	0.0	0.0	0.0	0.0	0.0	0.0	12644.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3063	98108.0	47.56268	-122.32364	1970.0	1.0	1.0	22890.0		10005787.0	119.76	0.0	0.0	2890.0	0.0	43452.0	0.0	0.0	0.0	0.0	43452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3064	98112.0	47.561659999999996	-122.3237	1907.0	1.0	5.0	36000.0		1111293.75	43.04	0.0	0.0	0.0	36000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3065	98108.0	47.5616	-122.32603	1971.0	1.0	1.0	28320.0	1.0	4236396.5	67.96	28320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3072	98115.0	47.67816	-122.28998	1955.0	1.0	1.0	29079.0	78.0	861643.6875	22.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29079.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3073	98112.0	47.634409999999995	-122.28061000000001	1982.0	1.0	3.0	28848.0	82.0	726917.5	5.07	0.0	0.0	19232.0	9616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3076	98107.0	47.655640000000005	-122.36191000000001	1988.0	1.0	2.0	20535.0	7.0	1835804.0	38.71	8200.0	0.0	13600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3077	98119.0	47.652229999999996	-122.36147	1985.0	1.0	2.0	43025.0		9393108.0	255.97	0.0	0.0	0.0	13498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3079	98108.0	47.54769	-122.3251	1965.0	1.0	1.0	30800.0	65.0	485971.0	3.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3087	98104.0	47.59901628	-122.3315077	1900.0	1.0	3.0	22168.0		1784385.25	49.44	0.0	0.0	0.0	11084.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11084.0
3088	98134.0	47.594159999999995	-122.3267	1922.0	1.0	1.0	37400.0	73.0	924192.6875	7.8	4473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5706.0	27271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3094	98104.0	47.59666	-122.32768	2000.0	1.0	11.0	268130.0	88.0	15026352.0	106.86	0.0	0.0	268130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3095	98104.0	47.59706	-122.32813	2000.0	1.0	11.0	68452.0	79.0	3782378.25	26.37	0.0	0.0	61665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3096	98104.0	47.596340000000005	-122.32807	2000.0	1.0	11.0	273185.0	88.0	14709151.0	102.54	0.0	0.0	281566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3097	98105.0	47.66368	-122.27323999999999	1924.0	1.0	3.0	97500.0	97.0	3736960.0	156.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97500.0	0.0	0.0	0.0	0.0	0.0	0.0
3098	98119.0	47.62495	-122.36036000000001	1982.0	1.0	5.0	54015.0	75.0	3020001.5	21.05	0.0	0.0	54015.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3105	98101.0	47.60805	-122.33978	1985.0	1.0	13.0	42000.0		7798464.0	273.91	0.0	0.0	0.0	15310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26554.0	7673.0	0.0	0.0	0.0
3108	98121.0	47.617059999999995	-122.35141000000002	1982.0	1.0	24.0	119701.0	67.0	8382140.5	58.44	0.0	0.0	102878.0	0.0	0.0	16823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3109	98125.0	47.71986	-122.29808999999999	1965.0	1.0	1.0	24697.0		1295685.75	29.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4717.0	15300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3110	98144.0	47.59677	-122.30171999999999	2013.0	2.0	1.0	57468.0		3543985.5	89.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67750.0	0.0	0.0	0.0	0.0	0.0	0.0
3111	98122.0	47.61808	-122.32175	2006.0	1.0	5.0	84000.0		12184124.0	441.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84300.0	0.0	0.0	0.0	0.0	0.0	0.0
3114	98101.0	47.6087	-122.33883999999999	1991.0	1.0	3.0	103000.0	89.0	5214621.5	81.18	0.0	0.0	0.0	0.0	0.0	103000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3115	98116.0	47.561370000000004	-122.38524	2008.0	1.0	1.0	37864.0	61.0	8025696.0	176.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37864.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3116	98122.0	47.62256	-122.32092	1950.0	1.0	2.0	66497.0	84.0	9290214.0	72.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66497.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3117	98109.0	47.62473	-122.34727	2006.0	1.0	4.0	34010.0		3560614.25	24.82	0.0	0.0	0.0	0.0	0.0	38428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3118	98109.0	47.62473	-122.34727	2006.0	1.0	4.0	45980.0	79.0	8305255.0	193.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
